,Site_1,Site_2,Site_3,Site_4,Site_5,Site_6,Site_7,Site_8,Site_9,Site_10,Site_11,Site_12,Site_13,Site_14,Site_15,Site_16,Site_17,Site_18,Site_19,Site_20,Site_21,Site_22,Site_23,Site_24,Site_25,Site_26,Site_27,Site_28,Site_29,Site_30,Site_31,Site_32,Site_33,Site_34,Site_35,Site_36,Site_37,Site_38,Site_39,Site_40,Site_41,Site_42,Site_43,Site_44,Site_45,Site_46,Site_47,Site_48
2018-12-04,1287.15,1111.4,1028.17,1231.23,1135.1,7066.499999999999,569.8,715.9000000000002,1069.1000000000006,614.1999999999998,1172.09,1262.2999999999995,604.6,1125.2,1242.0,618.4000000000002,651.0999999999998,1145.1,690.3000000000002,531.3999999999999,666.3000000000002,649.2,663.1,565.6999999999998,1030.35,1153.6,119740.0,308870.0,19316.4,4940.799999999998,12377.6,5940.500000000001,9262.7,6282.6,1433.06,783.1700000000002,1382.7500000000007,5156.0,1194.9599999999996,58200.0,74584.7,238.0,1809.99,2909.3499999999995,2343.98,2242.92,2568.56,818.4599999999997
2018-12-05,1335.5699999999995,1122.8,1052.2500000000002,1250.7100000000005,1272.6,7629.200000000002,568.0999999999998,758.6999999999997,1188.7000000000005,562.5999999999998,1280.4499999999996,1356.6,697.6999999999998,1184.1000000000004,1434.1000000000006,557.2,663.1999999999998,1203.1999999999996,615.2999999999997,525.4,616.3000000000002,568.4,574.8,449.50000000000017,1049.1,1153.4,126810.0,323970.0,19087.2,5842.2,12006.8,5562.3,10014.1,6175.700000000002,1390.4799999999998,754.49,1431.9100000000005,5738.9,1072.09,77150.0,75006.19999999995,281.0,1610.3499999999995,2810.63,2258.66,2245.93,2660.1900000000005,769.38
2018-12-06,1552.4,1313.7,1156.17,1441.11,1549.6,8139.500000000001,743.8000000000003,928.2,1402.3999999999994,677.8000000000002,1506.5499999999995,1504.7999999999995,804.2999999999997,1283.2999999999995,1585.7999999999995,744.5,754.6,1367.1999999999996,826.3000000000002,653.0,851.0000000000001,733.6000000000003,728.3,591.8,1135.3100000000004,1325.7,123140.0,332900.0,18112.4,4819.3,10322.999999999998,6195.0999999999985,9314.399999999998,6308.4000000000015,1554.72,783.1200000000003,1442.270000000001,4661.799999999998,949.6,80510.0,72662.99999999997,247.0,1717.9199999999994,2835.41,2299.1500000000005,2591.2699999999995,3044.39,905.91
2018-12-07,1524.3799999999994,1289.9999999999998,1162.47,1514.5799999999995,1496.3000000000004,8962.3,945.2,1047.1000000000004,1367.3000000000004,834.8,1477.08,1515.7999999999995,1059.5,1309.7,1531.1000000000006,918.8,908.6999999999997,1308.5999999999995,1043.1000000000004,841.6,1072.9999999999998,937.0,902.2,981.5,1233.7,1269.8,115250.0,330270.0,17754.2,4301.0,7205.9000000000015,6234.2,8924.699999999999,5889.800000000001,1826.08,687.3699999999997,1031.2699999999998,4467.999999999999,980.05,81090.0,74585.29999999999,255.0,1769.15,2696.4299999999994,2248.3,2950.11,3083.780000000001,893.56
2018-12-08,1202.5200000000002,1017.5000000000003,996.11,1239.04,1074.7,7743.900000000002,794.3,935.1000000000003,1065.7,785.7,1139.8399999999995,1200.7000000000005,933.5999999999997,1088.2000000000003,1135.3,892.9999999999997,886.6000000000001,1045.5999999999997,928.9,755.0000000000003,948.4,842.6,824.5999999999998,876.4000000000002,1039.29,1060.0,82790.0,325630.0,8313.100000000002,2254.2000000000007,939.9,2003.4,4696.300000000001,1846.5999999999995,527.25,381.33000000000015,212.36000000000004,2187.8,151.61,81350.0,75797.09999999999,149.0,978.49,1763.64,2341.93,1940.0,2050.7900000000004,332.89
2018-12-09,1207.2399999999996,960.4000000000003,915.7699999999996,1122.79,1094.6000000000004,7211.1,463.19999999999993,532.7999999999998,954.0,456.70000000000016,1015.5199999999996,1104.1,806.8,1016.4,1053.1999999999996,424.99999999999983,492.8,957.5999999999997,653.2,384.1,481.80000000000007,411.7,423.4,566.6,1004.79,905.1999999999997,72290.0,326510.0,10785.0,1914.6,1577.2000000000005,2382.4,5635.799999999998,3556.0999999999995,602.27,382.78000000000014,209.06000000000003,2377.3,165.05999999999997,80520.0,74742.10000000003,94.0,595.7400000000001,2028.69,2316.4699999999993,1795.1999999999996,679.54,256.42
2018-12-10,1212.5300000000002,1070.0999999999997,1022.02,1239.53,1137.4999999999995,7216.899999999999,573.9999999999999,677.3000000000002,1147.9,543.5999999999998,1170.37,1261.2,755.9000000000002,1131.4,1170.7999999999995,604.5000000000001,686.6,1132.7,686.4000000000002,506.4,644.5000000000001,599.4999999999999,574.0999999999998,518.5,994.82,1114.4,83320.0,362930.0,17797.8,5146.9,7949.1,6290.999999999999,12213.1,5971.300000000001,1339.4999999999998,791.0600000000002,1222.22,5381.9,856.8599999999999,82760.0,71598.79999999997,189.0,1865.03,3046.84,2497.7199999999993,2277.67,2724.619999999999,852.6700000000003
2018-12-11,1318.45,1169.4000000000005,1119.27,1283.1200000000003,1254.8000000000004,8242.200000000004,588.8000000000002,799.3000000000002,1215.9000000000005,624.4000000000002,1307.8600000000004,1415.3000000000004,776.7,1232.5999999999995,1381.5000000000002,656.6999999999998,740.2000000000003,1213.6,752.0,596.9000000000002,727.3000000000003,736.1000000000003,636.8000000000002,460.19999999999993,1067.8299999999997,1243.0,119400.0,323760.0,18656.30000000001,7086.1,10458.599999999997,6284.700000000003,9952.3,6206.799999999998,1306.0999999999995,782.14,1205.2000000000007,6847.3,957.0,81950.0,61727.40000000001,298.0,1799.4,3005.029999999999,2529.41,2247.4900000000007,2978.1,946.5299999999997
2018-12-12,1401.15,1232.5999999999995,1147.9999999999998,1378.76,1323.0,8792.0,730.3,959.6,1259.0000000000002,774.0000000000001,1385.39,1434.6999999999996,1083.4,1235.4,1382.6999999999996,812.1000000000001,860.7000000000003,1235.4000000000005,904.0,741.2,854.7999999999997,815.3000000000002,790.1999999999998,628.4,1109.8499999999997,1228.6999999999996,123160.0,364460.0,18264.4,6484.300000000001,11261.299999999996,5481.5,8838.500000000004,6135.0,1536.69,758.0100000000003,1208.6900000000005,6597.500000000001,921.7900000000003,81380.0,72383.10000000003,260.0,1713.2599999999993,2906.7500000000005,2435.32,2245.93,3342.16,847.77
2018-12-13,1217.9200000000005,1058.8,1030.33,1258.7699999999998,1022.0,7400.200000000003,668.1,720.8000000000002,1018.4999999999997,620.3000000000002,1147.46,1150.3,780.0000000000003,1144.6,1133.5000000000002,628.3000000000002,729.5,1057.5999999999997,752.0999999999998,644.0000000000001,743.9999999999999,688.3000000000002,627.7000000000003,591.8,1044.51,1173.6,119220.0,319710.0,17552.6,5238.0,11599.500000000002,4854.1,8591.9,6111.500000000003,1806.78,753.69,1134.4499999999996,5643.200000000002,994.97,81770.0,67201.90000000001,278.0,1788.1699999999996,3085.2500000000005,2617.4200000000005,2530.9600000000005,3143.550000000001,997.05
2018-12-14,1192.59,1068.6,1031.4900000000002,1205.63,1062.8000000000004,7548.599999999998,872.5,745.0999999999998,1012.1,680.6999999999998,1103.2900000000004,1182.6,704.2,1095.4999999999998,1154.1,786.4000000000003,767.9999999999999,1058.1,826.8000000000002,701.8000000000002,823.6,801.4000000000002,716.9000000000002,946.6000000000003,995.99,1204.4000000000005,111660.0,317070.0,17371.8,5649.4000000000015,6397.000000000001,2615.2000000000007,9195.7,11562.2,1692.17,769.6,894.7799999999999,6429.200000000002,1145.07,83350.0,74068.00000000001,253.0,1701.3399999999995,2937.5600000000004,2595.88,2950.11,2889.3900000000012,1047.5000000000002
2018-12-15,1187.46,993.4999999999997,916.56,1135.53,1049.2000000000003,7012.000000000003,463.7000000000001,508.50000000000006,1012.8,406.60000000000014,1061.32,1102.0999999999997,564.6999999999998,996.4,1134.0,407.5,467.4,1019.4,536.4,501.6999999999999,456.8,411.6,500.20000000000016,490.5,944.33,1012.5,51820.0,235820.0,11927.4,1747.3000000000006,1943.6000000000006,827.0999999999997,6188.1,1758.2000000000005,713.1700000000002,414.94000000000017,171.98999999999995,2721.900000000001,150.64999999999995,64810.0,67135.89999999997,115.0,988.4500000000003,1914.9,2368.44,1808.6999999999994,1820.54,258.46000000000004
2018-12-16,1212.52,959.2999999999997,868.2999999999997,1069.48,956.9,6461.499999999999,652.1000000000001,624.5000000000001,1072.5,628.6999999999998,1075.62,1016.2999999999997,1066.4,968.3000000000003,997.0,603.9999999999999,723.0000000000001,924.4,722.0,694.3000000000002,824.8000000000003,560.3,715.5,587.0999999999998,952.77,976.2000000000003,44600.0,250060.0,12313.799999999996,1570.2,1990.6,2058.0999999999995,6029.699999999999,2903.7999999999993,872.13,415.53000000000014,170.62999999999994,2040.1,279.21,79620.0,70919.59999999998,99.0,567.6699999999997,2233.93,2356.7000000000007,1762.34,673.8900000000002,256.32000000000005
2018-12-17,1236.31,1111.3999999999996,1023.56,1265.53,1183.1,7419.399999999999,631.3000000000002,767.1000000000001,1286.9000000000005,621.0000000000002,1233.5299999999995,1260.3999999999996,1207.4,1125.4,1208.6,634.5,598.3,1140.0,724.4,617.6000000000001,868.1000000000003,665.6999999999998,670.6000000000001,607.8,1024.24,1163.0000000000002,106700.0,317990.0,16604.199999999993,3742.7,6852.900000000002,6498.500000000001,7919.099999999998,5810.1,1393.3000000000006,791.6599999999997,1160.6999999999996,4131.0,1082.0,81140.0,74469.4,209.0,2016.48,3179.49,2248.79,2175.6600000000008,2813.5399999999986,981.61
2018-12-18,1254.9900000000002,1151.2000000000005,1060.24,1311.3200000000004,1224.7999999999995,7958.299999999997,940.5,1058.9,1330.0999999999995,832.8000000000002,1203.51,1332.5999999999995,717.9000000000002,1201.4000000000005,1298.7000000000005,1006.8,948.1,1137.9000000000005,1018.2,825.9999999999999,1048.9,988.2000000000003,924.2,816.0000000000003,1121.61,1234.7999999999995,125060.0,324770.0,16561.6,3252.4999999999986,6905.700000000003,6285.9000000000015,9747.799999999996,5519.0,1450.0099999999993,814.7400000000001,1155.92,3636.5,1032.36,79760.0,73086.50000000001,278.0,1656.31,3060.9599999999987,2316.3199999999993,2332.79,2915.73,978.2600000000003
2018-12-19,1371.8700000000003,1234.1999999999996,1103.85,1376.9799999999998,1316.0999999999995,8384.3,694.4999999999999,864.5999999999997,1412.6,661.4,1334.3099999999995,1504.6,759.1,1292.2000000000005,1394.3999999999994,720.9999999999999,740.5000000000001,1271.7,777.5999999999998,634.7000000000003,779.1000000000001,727.2999999999997,710.7000000000003,619.0999999999998,1129.4800000000002,1266.3,109150.0,280980.0,10023.900000000003,4183.0999999999985,6703.799999999998,5464.7999999999965,9075.7,2078.8,1608.45,793.4100000000003,1076.3600000000006,4180.500000000001,1069.9599999999996,81710.0,71864.69999999997,247.0,1611.0199999999998,3065.049999999999,2479.449999999999,2438.74,3054.610000000001,872.3800000000001
2018-12-20,1247.9,1125.3000000000004,1092.5500000000004,1349.8499999999995,1197.5,7664.699999999998,619.8999999999999,650.5,1269.2,526.1999999999998,1207.44,1328.9000000000005,667.9000000000002,1177.9999999999998,1246.1,594.7,613.6000000000001,1166.8,692.1,519.9,680.4999999999999,607.3,542.1,756.5999999999997,1101.0300000000002,1197.1,66880.0,241360.0,7381.999999999997,1315.1999999999996,4870.299999999998,4763.999999999999,8397.699999999999,1894.4,1651.34,703.8800000000003,1063.9499999999996,1520.3000000000006,925.13,80610.0,62897.99999999999,196.0,1827.01,3095.06,2396.78,2272.3100000000004,2987.26,1071.92
2018-12-21,1234.1599999999996,1119.8,1063.33,1277.5700000000004,1112.1999999999996,7275.199999999999,687.8000000000003,614.2,1144.9000000000005,607.0000000000001,1162.4999999999998,1201.2999999999995,566.1000000000001,1149.4,1212.7,611.0,676.0999999999998,1100.9,701.1,585.4,768.9,578.2,647.3000000000002,607.3000000000002,996.9699999999997,1197.9,20160.0,266970.0,3025.5000000000014,534.1999999999998,1747.4999999999998,1161.0,2812.2,1258.9,1398.6000000000006,631.28,612.3199999999998,763.2000000000003,626.6800000000002,15310.0,20468.9,114.0,1582.52,2703.13,2303.2399999999993,2334.330000000001,2914.800000000001,944.7499999999997
2018-12-22,1180.2599999999998,1012.7999999999997,981.03,1124.37,1040.5,6552.499999999997,754.3000000000002,588.6,1078.8000000000004,453.8,1089.5599999999997,1139.0,455.20000000000016,1230.3,1056.6999999999996,475.99999999999983,595.7000000000003,1050.6,584.5,447.3999999999997,578.6999999999998,560.0000000000001,499.0,457.80000000000007,956.3199999999997,1079.2999999999997,15620.0,286550.0,1404.9999999999998,344.80000000000007,456.9,409.7,23.5,954.8,302.85000000000014,369.73,268.32,424.39999999999986,101.77,5370.0,4302.4,92.0,567.9499999999998,1660.7699999999998,2290.789999999999,1745.1300000000006,1940.89,322.4899999999999
2018-12-23,1238.7200000000005,972.2,1023.04,1129.0199999999998,1036.4,6623.5,700.4000000000003,400.3,1177.6,355.10000000000014,1040.5800000000004,1110.8,496.8,1231.3000000000004,1073.4,361.7000000000001,596.7,992.1,453.2,340.4000000000001,522.2,461.2,462.0,356.30000000000007,971.5,1085.4999999999998,13680.0,287040.0,1245.1,218.0,400.6,444.1,23.7,764.7,188.38,370.02,268.76000000000005,241.9,85.09,5100.0,4327.000000000001,90.0,385.24000000000007,1798.4700000000007,2275.5200000000004,1525.6799999999994,671.07,265.93000000000006
2018-12-24,1299.3899999999996,1182.0999999999995,1146.63,1344.1599999999996,1213.1,7497.600000000002,870.4999999999999,614.4,1275.3,537.6999999999998,1238.36,1294.0,606.4000000000002,1249.7,1302.1000000000004,674.3000000000002,714.0999999999997,1158.4,596.5,533.7,864.5,529.1999999999998,627.4999999999999,446.8,1047.84,1359.7,13470.0,122080.0,1128.1999999999996,218.10000000000005,370.69999999999993,404.3999999999999,23.6,764.9000000000002,185.74,353.41,267.94,244.1,211.8,4250.0,3916.0,93.0,1530.2899999999993,2607.540000000001,2495.07,2158.82,2530.9600000000005,639.9900000000001
2018-12-25,898.5000000000001,749.0999999999998,742.0499999999997,1034.4699999999998,845.3,5251.299999999998,427.0,317.2000000000001,789.2999999999997,353.19999999999993,893.1200000000003,736.0,450.7,711.7,887.6,417.69999999999993,378.10000000000014,750.9000000000002,390.2,330.4000000000001,717.0999999999997,334.1,311.1,259.2,631.2799999999997,1177.4,13470.0,67420.0,1161.1000000000004,222.3,375.69999999999993,417.7000000000001,24.90000000000001,798.6000000000001,179.29,350.23,268.95000000000005,253.79999999999995,62.7,3410.0,2488.0,91.0,870.9699999999997,2157.05,2644.36,1794.16,701.4200000000003,228.59
2018-12-26,1212.4899999999998,1024.9,1050.6900000000003,1303.7199999999998,1036.4,7525.299999999998,694.5000000000001,436.59999999999985,1136.6999999999996,489.8000000000001,1331.66,1210.8,661.5,1077.2,1371.0999999999995,734.5,619.4999999999999,1127.7,669.5,537.0999999999998,778.0,446.3,434.7000000000001,318.4000000000001,1029.73,1270.6,13420.0,62920.0,1191.6,224.3,377.69999999999993,419.1,25.40000000000001,820.0999999999997,180.83,328.29,268.73999999999995,258.2,61.36,3440.0,2528.9,90.0,906.43,2336.4800000000005,2641.7300000000005,1784.9999999999998,692.0200000000002,278.66
2018-12-27,1701.0899999999995,1236.1000000000004,1238.9399999999996,1572.83,1546.5,8319.2,1143.9,1051.8000000000004,1443.3000000000004,738.4999999999999,1575.03,1674.3,1029.0,1348.4,1591.0000000000007,1116.6999999999996,1024.1,1407.1,1014.0,920.3,967.0,826.9000000000002,795.7000000000003,628.0000000000002,1289.2599999999998,1336.6999999999996,10190.0,88990.0,1921.0,338.7999999999999,544.4000000000002,428.6,696.0000000000003,799.7,197.9,324.67999999999995,268.12,375.39999999999986,266.32,4560.0,3991.5000000000014,94.0,2013.1500000000005,2924.9,2411.3299999999995,2255.570000000001,2827.4700000000007,685.6799999999997
2018-12-28,1486.4,1187.0,1202.3299999999995,1535.8500000000006,1353.0,8195.3,1128.8999999999996,1141.6999999999996,1339.1999999999996,961.1,1449.42,1494.5999999999995,1085.5,1314.6,1496.5999999999995,1193.5,1011.6,1292.4,1090.9999999999998,1004.6,1091.5000000000002,973.2,919.6,818.7,1283.7300000000002,1288.6,11810.0,131800.0,1843.2,395.1,499.1999999999999,334.9000000000001,598.8000000000002,807.2,308.38000000000005,316.12,268.06000000000006,426.4,312.5499999999999,3770.0,4532.200000000002,107.0,2009.46,3041.09,2456.82,2323.05,2755.3199999999993,868.68
2018-12-29,1143.8900000000006,1079.1,1072.84,1342.9299999999996,1141.3999999999996,7646.800000000001,955.4,995.8,1127.1999999999996,934.9,1187.27,1256.4000000000005,1074.3000000000004,1127.1,1200.7999999999995,1042.7000000000003,932.2,1076.3,975.5999999999997,870.3999999999997,990.8000000000003,898.8999999999999,889.6000000000001,715.0999999999998,1084.6500000000003,1122.6,13350.0,113840.0,1540.2999999999995,406.0,309.1,258.2,27.4,854.6999999999998,245.12,305.3900000000001,268.4000000000001,398.0,62.04999999999998,3350.0,4899.300000000001,106.0,1601.84,1932.7,2320.460000000001,1886.5599999999995,1318.5699999999995,318.5800000000001
2018-12-30,1100.0299999999997,940.3,903.07,1180.55,1006.3,7005.400000000002,677.8000000000002,505.40000000000015,960.6,419.4,1025.4299999999996,1122.5,716.6000000000001,1015.3,1048.7999999999997,698.6,484.0,935.1,494.6,396.8,498.20000000000016,423.5,419.1,414.69999999999993,1033.5,969.8999999999997,12270.0,118800.0,1512.0,290.4000000000001,326.19999999999993,298.50000000000006,27.40000000000001,725.6999999999998,376.77999999999986,306.81,268.44,282.6,71.09000000000002,3310.0,4088.7,90.0,565.1499999999999,2150.140000000001,2289.29,1805.239999999999,673.9399999999998,320.31
2018-12-31,1252.65,1129.9999999999998,1129.35,1343.0599999999995,1174.0,7532.499999999999,658.3000000000002,488.80000000000007,1219.5000000000007,517.0,1256.8299999999995,1102.4,712.4999999999999,1097.8000000000004,1268.1999999999996,838.4000000000002,583.1,1160.1,622.0,521.0000000000001,543.4000000000002,564.5000000000001,497.8,441.00000000000006,1047.51,1143.2000000000005,12410.0,125910.0,1284.0,319.30000000000007,302.7999999999999,256.2999999999999,26.20000000000001,713.0,195.1200000000001,312.3400000000001,267.38,311.4000000000001,204.39,3350.0,3636.2,89.0,1924.4699999999993,3019.830000000001,2416.7200000000007,2048.7700000000004,2529.1700000000005,724.17
2019-01-01,1173.13,733.0999999999998,765.7099999999998,1000.44,727.9999999999997,5075.200000000002,400.6999999999999,400.69999999999993,716.0,361.4,793.9199999999997,725.6000000000001,505.90000000000015,677.8000000000002,786.0999999999998,391.8,440.7,703.3,370.0,322.7999999999999,348.50000000000017,328.9,286.9999999999999,327.69999999999993,919.1500000000003,697.6999999999998,12260.0,136330.0,1306.0000000000002,299.2,302.99999999999994,258.79999999999995,27.70000000000001,730.1999999999997,187.58000000000004,314.63000000000005,274.61,291.19999999999993,168.09,3360.0,2903.6,92.0,1029.78,2559.4700000000007,2319.620000000001,1990.7599999999993,737.7199999999998,284.0800000000001
2019-01-02,1341.8600000000004,1234.5999999999995,1185.4,1440.8600000000006,1316.1,7620.999999999999,925.0,753.6,1244.2000000000007,580.3,1280.2499999999993,1404.2,653.6000000000003,1230.0999999999995,1356.4,952.7999999999997,715.0,1244.5,726.2000000000003,630.4,735.3999999999999,649.3,588.7,583.9000000000002,1141.4900000000002,1243.4,36260.0,137870.0,3047.4,419.1,1687.4999999999993,537.1999999999998,1990.7,1052.6,251.54,334.9799999999999,286.41,440.5,313.9600000000001,5280.0,2809.300000000001,89.0,1772.1899999999996,3039.81,2294.7499999999995,2302.46,2721.5,734.8900000000001
2019-01-03,1574.56,1343.5,1243.54,1574.8299999999995,1520.2,8187.5,1124.6,1015.9,1498.5000000000002,761.2,1668.5099999999993,1676.5,846.5000000000003,1367.9000000000005,1617.9000000000005,1157.8,826.0999999999998,1447.8999999999994,975.1,888.4000000000003,995.0999999999997,856.3999999999999,810.7,662.3000000000002,1323.2599999999993,1425.4,53430.0,136350.0,3330.4,434.9,2038.4000000000005,548.1,3391.299999999999,1115.2,265.51,338.32000000000005,287.58,523.0,377.45,5700.0,2628.2,97.0,1818.6399999999994,3031.8900000000012,2293.09,2313.629999999999,2793.550000000001,693.7399999999999
2019-01-04,1394.1699999999996,1188.7,1273.6499999999996,1475.96,1304.9999999999998,8258.3,1043.0999999999997,779.5,1338.1,679.2,1481.7200000000007,1472.2,926.3999999999997,1258.3,1504.4999999999998,986.9,714.2,1260.0999999999995,890.9000000000003,744.3000000000003,825.0999999999997,642.3999999999999,681.3000000000002,649.1,1173.59,1338.5999999999995,51470.0,145340.0,2981.4,436.1999999999999,1632.0999999999995,583.0999999999998,2420.4,1086.5,541.4899999999999,320.67,287.17000000000013,572.6,319.12999999999994,5440.0,4139.700000000002,109.0,1817.1900000000005,3067.969999999999,2417.55,2548.1500000000005,3087.779999999999,800.39
2019-01-05,1222.5300000000002,979.5,1005.6200000000003,1225.4800000000002,1005.4,7008.0999999999985,735.8999999999999,517.1,1025.6,414.09999999999985,1088.13,1106.2999999999997,605.5,1063.3,1158.9,705.9,454.8000000000001,1025.0,525.9,418.10000000000014,493.5,422.8,411.70000000000016,479.6,944.52,1050.3000000000004,13350.0,137840.0,2791.9999999999995,406.9,423.00000000000006,646.8999999999997,79.39999999999998,1380.7,580.0499999999997,322.80000000000007,295.06999999999994,440.3,118.17999999999996,4650.0,5014.3,126.0,1486.4599999999996,1947.48,2296.83,1777.11,1960.3200000000006,889.57
2019-01-06,1201.9100000000005,906.0,931.6,1127.62,916.8000000000003,6513.799999999998,610.3,389.3000000000001,958.1999999999997,339.49999999999994,984.76,1030.6999999999996,453.4,971.0,955.8,568.9000000000002,348.40000000000015,891.9000000000002,376.4,306.2000000000001,336.1,325.5,333.89999999999986,409.30000000000007,950.45,925.6,52080.0,112540.0,3052.5000000000005,341.7,599.5999999999998,706.7000000000003,653.7999999999997,1324.7999999999995,398.85000000000014,322.2100000000001,293.73,350.4,192.92,4480.0,4945.999999999999,97.0,410.17999999999984,1899.6999999999994,2186.24,1521.9299999999996,704.36,351.37999999999994
2019-01-07,1265.95,1106.8000000000004,1096.3699999999997,1354.4,1175.4,7237.299999999997,914.9,717.0000000000001,1180.7,575.3000000000002,1193.0800000000004,1292.6000000000004,662.5,1122.3000000000004,1198.6999999999996,887.8000000000003,656.0000000000001,1110.9,700.3000000000002,635.7999999999997,732.6999999999997,674.1000000000001,611.9999999999999,588.4999999999999,1020.77,1222.4000000000005,55060.0,88490.0,12227.499999999998,1438.8999999999994,5527.800000000001,3584.0999999999995,6137.100000000001,4059.3,1012.98,693.29,289.55000000000007,1322.8000000000004,1193.2800000000002,5460.0,24962.3,210.0,1377.6100000000006,2934.97,2385.46,2136.7000000000007,2779.01,825.8099999999997
2019-01-08,1155.62,1121.1999999999996,1083.91,1308.5799999999995,1123.6,7205.800000000002,813.5,600.2,1176.0999999999995,519.1,1192.06,1272.2,585.8999999999999,1121.7,1260.3,820.7000000000003,550.9000000000002,1122.8,620.5999999999998,535.6000000000001,642.7,567.7,539.3000000000002,558.9,1075.6999999999996,1229.4,53200.0,78740.0,16813.8,847.3000000000002,5405.100000000001,3797.400000000001,8463.599999999999,4768.299999999998,1111.3600000000004,703.5999999999998,286.75,909.8000000000003,1128.76,5510.0,58289.99999999999,219.0,1582.19,3052.830000000001,2230.64,2214.16,2948.1200000000013,801.16
2019-01-09,1231.7699999999998,1052.2,1071.1399999999996,1288.9399999999996,1095.9,7133.9,822.1999999999998,635.8000000000002,1155.3,518.9000000000002,1157.7400000000002,1258.1999999999996,570.7,1106.7999999999997,1184.3,754.7000000000003,565.0000000000001,1091.4,604.0000000000002,552.1000000000003,678.0,503.9,503.1,514.8000000000002,987.86,1102.3999999999996,55760.0,128100.0,17037.3,2564.4,4762.500000000001,3782.9,9615.7,4755.600000000002,1087.0399999999997,708.6399999999999,1002.4399999999997,2802.0999999999995,1130.8,5360.0,67980.29999999999,185.0,1754.5200000000002,3015.0599999999995,2305.05,2246.19,2805.6499999999987,855.44
